version,1.3.0
info,team,Mumbai Indians
info,team,Chennai Super Kings
info,gender,male
info,season,2020/21
info,date,2020/09/19
info,competition,Indian Premier League
info,match_number,1
info,venue,Sheikh Zayed Stadium
info,city,Abu Dhabi
info,toss_winner,Chennai Super Kings
info,toss_decision,field
info,player_of_match,AT Rayudu
info,umpire,CB Gaffaney
info,umpire,VK Sharma
info,reserve_umpire,UV Gandhe
info,tv_umpire,S Ravi
info,match_referee,M Nayyar
info,winner,Chennai Super Kings
info,winner_wickets,5
ball,2,17.1,Chennai Super Kings,RA Jadeja,F du Plessis,KH Pandya,0,0,lbw,RA Jadeja
ball,2,17.2,Chennai Super Kings,SM Curran,F du Plessis,KH Pandya,1,0,"",""
ball,2,17.3,Chennai Super Kings,F du Plessis,SM Curran,KH Pandya,1,0,"",""
ball,2,17.4,Chennai Super Kings,SM Curran,F du Plessis,KH Pandya,6,0,"",""
ball,2,17.5,Chennai Super Kings,SM Curran,F du Plessis,KH Pandya,4,0,"",""
ball,2,17.6,Chennai Super Kings,SM Curran,F du Plessis,KH Pandya,1,0,"",""
ball,2,18.1,Chennai Super Kings,SM Curran,F du Plessis,JJ Bumrah,6,0,"",""
ball,2,18.2,Chennai Super Kings,SM Curran,F du Plessis,JJ Bumrah,0,0,caught,SM Curran
ball,2,18.3,Chennai Super Kings,F du Plessis,MS Dhoni,JJ Bumrah,4,0,"",""
ball,2,18.4,Chennai Super Kings,F du Plessis,MS Dhoni,JJ Bumrah,1,0,"",""
ball,2,18.5,Chennai Super Kings,MS Dhoni,F du Plessis,JJ Bumrah,0,0,"",""
ball,2,18.6,Chennai Super Kings,MS Dhoni,F du Plessis,JJ Bumrah,0,0,"",""
ball,2,19.1,Chennai Super Kings,F du Plessis,MS Dhoni,TA Boult,4,0,"",""
ball,2,19.2,Chennai Super Kings,F du Plessis,MS Dhoni,TA Boult,4,0,"",""
